rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
225,r009-0006-d5dafee0,9,-18,3,2,8,1,0,139,"{""relativeReattackFactor"":3.162388,""relativeReattackMinDelta"":0.01942,""relativeFluxFactor"":1.480785,""spectralNoveltyRatio"":2.903016,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.271653,""confirmedRmsMinDelta"":0.003685,""confirmedFluxFactor"":1.759167,""confirmedMinFlux"":0.014532,""confirmedMinBandRatio"":0.035382,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":4.885786,""cooldownOverrideMinFlux"":0.008696,""cooldownOverrideMinBandRatio"":0.080774,""analyzeIntervalMs"":41}"
226,r009-0041-889e24cb,9,-18,3,2,8,1,0,139,"{""relativeReattackFactor"":3.304405,""relativeReattackMinDelta"":0.019475,""relativeFluxFactor"":1.463786,""spectralNoveltyRatio"":3.088391,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.215838,""confirmedRmsMinDelta"":0.003764,""confirmedFluxFactor"":1.733329,""confirmedMinFlux"":0.015585,""confirmedMinBandRatio"":0.034496,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":4.938774,""cooldownOverrideMinFlux"":0.008881,""cooldownOverrideMinBandRatio"":0.079199,""analyzeIntervalMs"":41}"
227,r010-0002-f270742f,10,-18,3,2,8,1,0,139,"{""relativeReattackFactor"":3.219152,""relativeReattackMinDelta"":0.019096,""relativeFluxFactor"":1.464385,""spectralNoveltyRatio"":2.910004,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.354745,""confirmedRmsMinDelta"":0.00365,""confirmedFluxFactor"":1.640166,""confirmedMinFlux"":0.014898,""confirmedMinBandRatio"":0.03676,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":4.911949,""cooldownOverrideMinFlux"":0.008915,""cooldownOverrideMinBandRatio"":0.087122,""analyzeIntervalMs"":41}"
228,r010-0011-7ef9c265,10,-18,3,2,8,1,0,139,"{""relativeReattackFactor"":3.179384,""relativeReattackMinDelta"":0.020457,""relativeFluxFactor"":1.454479,""spectralNoveltyRatio"":3.023031,""spectralNoveltyMinBins"":25,""cooldownFrames"":4,""confirmedRmsFactor"":1.260469,""confirmedRmsMinDelta"":0.004126,""confirmedFluxFactor"":1.698341,""confirmedMinFlux"":0.014942,""confirmedMinBandRatio"":0.035886,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":4.912857,""cooldownOverrideMinFlux"":0.007538,""cooldownOverrideMinBandRatio"":0.082348,""analyzeIntervalMs"":41}"
229,r011-0056-f9a99054,11,-18,3,2,8,1,0,139,"{""relativeReattackFactor"":3.14938,""relativeReattackMinDelta"":0.019088,""relativeFluxFactor"":1.463595,""spectralNoveltyRatio"":2.887625,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.267402,""confirmedRmsMinDelta"":0.003684,""confirmedFluxFactor"":1.684769,""confirmedMinFlux"":0.015804,""confirmedMinBandRatio"":0.036881,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":4.901594,""cooldownOverrideMinFlux"":0.007557,""cooldownOverrideMinBandRatio"":0.081678,""analyzeIntervalMs"":41}"
230,r011-0076-813496f0,11,-18,3,2,8,1,0,139,"{""relativeReattackFactor"":3.16814,""relativeReattackMinDelta"":0.020262,""relativeFluxFactor"":1.490261,""spectralNoveltyRatio"":2.946868,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.232776,""confirmedRmsMinDelta"":0.003461,""confirmedFluxFactor"":1.747013,""confirmedMinFlux"":0.014923,""confirmedMinBandRatio"":0.036356,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":4.792709,""cooldownOverrideMinFlux"":0.008573,""cooldownOverrideMinBandRatio"":0.079974,""analyzeIntervalMs"":41}"
231,r012-0016-85725ce7,12,-18,3,2,8,1,0,139,"{""relativeReattackFactor"":3.31772,""relativeReattackMinDelta"":0.020117,""relativeFluxFactor"":1.463554,""spectralNoveltyRatio"":3.099229,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.252388,""confirmedRmsMinDelta"":0.00355,""confirmedFluxFactor"":1.733477,""confirmedMinFlux"":0.015329,""confirmedMinBandRatio"":0.036213,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":4.737121,""cooldownOverrideMinFlux"":0.008061,""cooldownOverrideMinBandRatio"":0.082525,""analyzeIntervalMs"":41}"
232,r012-0022-d147ab28,12,-18,3,2,8,1,0,139,"{""relativeReattackFactor"":3.30404,""relativeReattackMinDelta"":0.019263,""relativeFluxFactor"":1.429265,""spectralNoveltyRatio"":2.71356,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.326683,""confirmedRmsMinDelta"":0.004118,""confirmedFluxFactor"":1.67053,""confirmedMinFlux"":0.016003,""confirmedMinBandRatio"":0.037854,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":4.91476,""cooldownOverrideMinFlux"":0.010321,""cooldownOverrideMinBandRatio"":0.086253,""analyzeIntervalMs"":41}"
233,r004-0036-7fa851d9,4,-20,2,1,16,0,1,151,"{""relativeReattackFactor"":2.662914,""relativeReattackMinDelta"":0.018158,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.440191,""spectralNoveltyMinBins"":20,""cooldownFrames"":4,""confirmedRmsFactor"":1.319342,""confirmedRmsMinDelta"":0.004635,""confirmedFluxFactor"":1.506176,""confirmedMinFlux"":0.014814,""confirmedMinBandRatio"":0.034138,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":4.68715,""cooldownOverrideMinFlux"":0.006566,""cooldownOverrideMinBandRatio"":0.080469,""analyzeIntervalMs"":41}"
234,r007-0017-3773e06f,7,-21,3,2,8,1,0,139,"{""relativeReattackFactor"":3.100615,""relativeReattackMinDelta"":0.01743,""relativeFluxFactor"":1.453791,""spectralNoveltyRatio"":2.760462,""spectralNoveltyMinBins"":28,""cooldownFrames"":4,""confirmedRmsFactor"":1.240685,""confirmedRmsMinDelta"":0.003245,""confirmedFluxFactor"":1.612583,""confirmedMinFlux"":0.013733,""confirmedMinBandRatio"":0.033929,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":4.874675,""cooldownOverrideMinFlux"":0.008905,""cooldownOverrideMinBandRatio"":0.079038,""analyzeIntervalMs"":41}"
235,r007-0068-384651eb,7,-21,3,2,8,1,0,139,"{""relativeReattackFactor"":3.059537,""relativeReattackMinDelta"":0.016392,""relativeFluxFactor"":1.430093,""spectralNoveltyRatio"":2.851081,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":1.223922,""confirmedRmsMinDelta"":0.00318,""confirmedFluxFactor"":1.480931,""confirmedMinFlux"":0.013903,""confirmedMinBandRatio"":0.031803,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":4.900814,""cooldownOverrideMinFlux"":0.008443,""cooldownOverrideMinBandRatio"":0.081332,""analyzeIntervalMs"":41}"
236,r008-0014-460d5d8a,8,-21,3,2,8,1,0,139,"{""relativeReattackFactor"":3.061706,""relativeReattackMinDelta"":0.015604,""relativeFluxFactor"":1.453519,""spectralNoveltyRatio"":2.823688,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":1.186143,""confirmedRmsMinDelta"":0.002956,""confirmedFluxFactor"":1.538639,""confirmedMinFlux"":0.012445,""confirmedMinBandRatio"":0.036326,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":4.922886,""cooldownOverrideMinFlux"":0.00947,""cooldownOverrideMinBandRatio"":0.086444,""analyzeIntervalMs"":41}"
237,r009-0023-5d22cc9b,9,-21,3,2,8,1,0,139,"{""relativeReattackFactor"":3.114004,""relativeReattackMinDelta"":0.016478,""relativeFluxFactor"":1.449682,""spectralNoveltyRatio"":2.621874,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":1.206343,""confirmedRmsMinDelta"":0.003335,""confirmedFluxFactor"":1.596308,""confirmedMinFlux"":0.012386,""confirmedMinBandRatio"":0.032965,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":4.962276,""cooldownOverrideMinFlux"":0.008074,""cooldownOverrideMinBandRatio"":0.086276,""analyzeIntervalMs"":41}"
238,r009-0059-65067777,9,-21,3,2,8,1,0,139,"{""relativeReattackFactor"":3.126484,""relativeReattackMinDelta"":0.018534,""relativeFluxFactor"":1.424715,""spectralNoveltyRatio"":3.169362,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":1.222787,""confirmedRmsMinDelta"":0.003932,""confirmedFluxFactor"":1.686067,""confirmedMinFlux"":0.0152,""confirmedMinBandRatio"":0.037514,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":4.8691,""cooldownOverrideMinFlux"":0.007605,""cooldownOverrideMinBandRatio"":0.083154,""analyzeIntervalMs"":41}"
239,r009-0074-69a06b49,9,-21,3,2,8,1,0,139,"{""relativeReattackFactor"":3.126096,""relativeReattackMinDelta"":0.018496,""relativeFluxFactor"":1.484614,""spectralNoveltyRatio"":3.048376,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":1.214565,""confirmedRmsMinDelta"":0.003471,""confirmedFluxFactor"":1.694645,""confirmedMinFlux"":0.015655,""confirmedMinBandRatio"":0.036837,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.008861,""cooldownOverrideMinBandRatio"":0.082823,""analyzeIntervalMs"":41}"
240,r010-0008-c54d9876,10,-21,3,2,8,1,0,139,"{""relativeReattackFactor"":3.116488,""relativeReattackMinDelta"":0.017333,""relativeFluxFactor"":1.455121,""spectralNoveltyRatio"":2.756467,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":1.250856,""confirmedRmsMinDelta"":0.003014,""confirmedFluxFactor"":1.569755,""confirmedMinFlux"":0.012744,""confirmedMinBandRatio"":0.034056,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":4.855646,""cooldownOverrideMinFlux"":0.009448,""cooldownOverrideMinBandRatio"":0.086738,""analyzeIntervalMs"":41}"
241,r010-0054-fe125c19,10,-21,3,2,8,1,0,139,"{""relativeReattackFactor"":3.135037,""relativeReattackMinDelta"":0.018764,""relativeFluxFactor"":1.430441,""spectralNoveltyRatio"":2.915603,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":1.186327,""confirmedRmsMinDelta"":0.003916,""confirmedFluxFactor"":1.703024,""confirmedMinFlux"":0.016064,""confirmedMinBandRatio"":0.035424,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.00865,""cooldownOverrideMinBandRatio"":0.079975,""analyzeIntervalMs"":41}"
242,r006-0080-c5eac61b,6,-22,3,2,9,1,0,140,"{""relativeReattackFactor"":3.048763,""relativeReattackMinDelta"":0.01896,""relativeFluxFactor"":1.47971,""spectralNoveltyRatio"":3.061933,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.200754,""confirmedRmsMinDelta"":0.004017,""confirmedFluxFactor"":1.602189,""confirmedMinFlux"":0.014375,""confirmedMinBandRatio"":0.036411,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":4.834552,""cooldownOverrideMinFlux"":0.009485,""cooldownOverrideMinBandRatio"":0.079903,""analyzeIntervalMs"":41}"
243,r007-0010-a5f5e78a,7,-22,3,2,9,1,0,140,"{""relativeReattackFactor"":2.989118,""relativeReattackMinDelta"":0.017032,""relativeFluxFactor"":1.465248,""spectralNoveltyRatio"":3.130555,""spectralNoveltyMinBins"":27,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.003199,""confirmedFluxFactor"":1.458118,""confirmedMinFlux"":0.014898,""confirmedMinBandRatio"":0.034396,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":4.729916,""cooldownOverrideMinFlux"":0.009875,""cooldownOverrideMinBandRatio"":0.076154,""analyzeIntervalMs"":41}"
244,r008-0025-99da7871,8,-22,3,2,9,1,0,140,"{""relativeReattackFactor"":2.97589,""relativeReattackMinDelta"":0.017603,""relativeFluxFactor"":1.438577,""spectralNoveltyRatio"":2.96886,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.003256,""confirmedFluxFactor"":1.542271,""confirmedMinFlux"":0.015295,""confirmedMinBandRatio"":0.034739,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":4.868697,""cooldownOverrideMinFlux"":0.011687,""cooldownOverrideMinBandRatio"":0.07148,""analyzeIntervalMs"":41}"
245,r009-0047-10cece7b,9,-22,3,2,9,1,0,140,"{""relativeReattackFactor"":3.11273,""relativeReattackMinDelta"":0.019001,""relativeFluxFactor"":1.46018,""spectralNoveltyRatio"":2.831848,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.36045,""confirmedRmsMinDelta"":0.004109,""confirmedFluxFactor"":1.681661,""confirmedMinFlux"":0.015268,""confirmedMinBandRatio"":0.036029,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":4.980317,""cooldownOverrideMinFlux"":0.009644,""cooldownOverrideMinBandRatio"":0.084747,""analyzeIntervalMs"":41}"
246,r009-0056-ccc9deec,9,-22,3,2,9,1,0,140,"{""relativeReattackFactor"":3.221221,""relativeReattackMinDelta"":0.018884,""relativeFluxFactor"":1.434832,""spectralNoveltyRatio"":2.838997,""spectralNoveltyMinBins"":25,""cooldownFrames"":4,""confirmedRmsFactor"":1.233379,""confirmedRmsMinDelta"":0.004017,""confirmedFluxFactor"":1.667414,""confirmedMinFlux"":0.014769,""confirmedMinBandRatio"":0.034636,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":4.841401,""cooldownOverrideMinFlux"":0.008432,""cooldownOverrideMinBandRatio"":0.082584,""analyzeIntervalMs"":41}"
247,r010-0027-a6329ac8,10,-22,3,2,9,1,0,140,"{""relativeReattackFactor"":3.238006,""relativeReattackMinDelta"":0.018403,""relativeFluxFactor"":1.437356,""spectralNoveltyRatio"":2.948162,""spectralNoveltyMinBins"":25,""cooldownFrames"":4,""confirmedRmsFactor"":1.280398,""confirmedRmsMinDelta"":0.003493,""confirmedFluxFactor"":1.719107,""confirmedMinFlux"":0.01547,""confirmedMinBandRatio"":0.038377,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":4.980823,""cooldownOverrideMinFlux"":0.010231,""cooldownOverrideMinBandRatio"":0.085123,""analyzeIntervalMs"":41}"
248,r006-0043-bb51b6e7,6,-23,3,2,10,1,0,142,"{""relativeReattackFactor"":2.792391,""relativeReattackMinDelta"":0.0178,""relativeFluxFactor"":1.43724,""spectralNoveltyRatio"":2.724812,""spectralNoveltyMinBins"":29,""cooldownFrames"":4,""confirmedRmsFactor"":1.29149,""confirmedRmsMinDelta"":0.00435,""confirmedFluxFactor"":1.50716,""confirmedMinFlux"":0.014717,""confirmedMinBandRatio"":0.036785,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.006014,""cooldownOverrideMinBandRatio"":0.077633,""analyzeIntervalMs"":41}"
249,r007-0024-3494a6e5,7,-23,3,2,10,1,0,141,"{""relativeReattackFactor"":2.997588,""relativeReattackMinDelta"":0.018242,""relativeFluxFactor"":1.442257,""spectralNoveltyRatio"":3.149972,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.242323,""confirmedRmsMinDelta"":0.003546,""confirmedFluxFactor"":1.753546,""confirmedMinFlux"":0.0149,""confirmedMinBandRatio"":0.039147,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":4.798669,""cooldownOverrideMinFlux"":0.00994,""cooldownOverrideMinBandRatio"":0.081947,""analyzeIntervalMs"":41}"
250,r004-0051-24b7992e,4,-24,3,2,11,1,0,143,"{""relativeReattackFactor"":2.839118,""relativeReattackMinDelta"":0.01824,""relativeFluxFactor"":1.487702,""spectralNoveltyRatio"":2.800731,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.207129,""confirmedRmsMinDelta"":0.003786,""confirmedFluxFactor"":1.543672,""confirmedMinFlux"":0.014924,""confirmedMinBandRatio"":0.040565,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":4.83991,""cooldownOverrideMinFlux"":0.008334,""cooldownOverrideMinBandRatio"":0.077699,""analyzeIntervalMs"":41}"
251,r006-0032-f1990de4,6,-24,3,2,11,1,0,143,"{""relativeReattackFactor"":2.804417,""relativeReattackMinDelta"":0.018998,""relativeFluxFactor"":1.465805,""spectralNoveltyRatio"":2.854914,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.340213,""confirmedRmsMinDelta"":0.002855,""confirmedFluxFactor"":1.732245,""confirmedMinFlux"":0.013578,""confirmedMinBandRatio"":0.036358,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":4.891306,""cooldownOverrideMinFlux"":0.008686,""cooldownOverrideMinBandRatio"":0.073843,""analyzeIntervalMs"":41}"
252,r008-0006-c7e28166,8,-26,3,2,10,1,0,141,"{""relativeReattackFactor"":3.24879,""relativeReattackMinDelta"":0.019796,""relativeFluxFactor"":1.463313,""spectralNoveltyRatio"":2.821728,""spectralNoveltyMinBins"":25,""cooldownFrames"":4,""confirmedRmsFactor"":1.245426,""confirmedRmsMinDelta"":0.003372,""confirmedFluxFactor"":1.768169,""confirmedMinFlux"":0.01505,""confirmedMinBandRatio"":0.034511,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":4.772912,""cooldownOverrideMinFlux"":0.007874,""cooldownOverrideMinBandRatio"":0.081864,""analyzeIntervalMs"":41}"
253,r008-0072-0f77a5d7,8,-26,3,2,10,1,0,141,"{""relativeReattackFactor"":3.110539,""relativeReattackMinDelta"":0.016758,""relativeFluxFactor"":1.440207,""spectralNoveltyRatio"":2.905191,""spectralNoveltyMinBins"":24,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.003357,""confirmedFluxFactor"":1.439919,""confirmedMinFlux"":0.014194,""confirmedMinBandRatio"":0.033291,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":4.813206,""cooldownOverrideMinFlux"":0.011188,""cooldownOverrideMinBandRatio"":0.077129,""analyzeIntervalMs"":41}"
254,r008-0078-e5999475,8,-26,3,2,10,1,0,141,"{""relativeReattackFactor"":3.14825,""relativeReattackMinDelta"":0.019235,""relativeFluxFactor"":1.487128,""spectralNoveltyRatio"":2.833641,""spectralNoveltyMinBins"":24,""cooldownFrames"":4,""confirmedRmsFactor"":1.372509,""confirmedRmsMinDelta"":0.003126,""confirmedFluxFactor"":1.701325,""confirmedMinFlux"":0.015613,""confirmedMinBandRatio"":0.037173,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":4.918869,""cooldownOverrideMinFlux"":0.010058,""cooldownOverrideMinBandRatio"":0.083387,""analyzeIntervalMs"":41}"
255,r006-0049-bc2832d6,6,-30,3,2,11,1,0,144,"{""relativeReattackFactor"":3.027287,""relativeReattackMinDelta"":0.017878,""relativeFluxFactor"":1.465012,""spectralNoveltyRatio"":2.7697,""spectralNoveltyMinBins"":22,""cooldownFrames"":4,""confirmedRmsFactor"":1.191762,""confirmedRmsMinDelta"":0.002745,""confirmedFluxFactor"":1.517723,""confirmedMinFlux"":0.014364,""confirmedMinBandRatio"":0.033166,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":4.950335,""cooldownOverrideMinFlux"":0.012,""cooldownOverrideMinBandRatio"":0.0772,""analyzeIntervalMs"":41}"
256,r006-0056-ba986ca5,6,-30,3,2,11,1,0,142,"{""relativeReattackFactor"":3.075009,""relativeReattackMinDelta"":0.017317,""relativeFluxFactor"":1.440877,""spectralNoveltyRatio"":2.709196,""spectralNoveltyMinBins"":25,""cooldownFrames"":4,""confirmedRmsFactor"":1.296738,""confirmedRmsMinDelta"":0.003934,""confirmedFluxFactor"":1.528886,""confirmedMinFlux"":0.014039,""confirmedMinBandRatio"":0.035597,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":4.844014,""cooldownOverrideMinFlux"":0.006799,""cooldownOverrideMinBandRatio"":0.080333,""analyzeIntervalMs"":41}"
257,r006-0064-1a777184,6,-30,3,2,11,1,0,144,"{""relativeReattackFactor"":3.106817,""relativeReattackMinDelta"":0.017412,""relativeFluxFactor"":1.443167,""spectralNoveltyRatio"":2.922604,""spectralNoveltyMinBins"":22,""cooldownFrames"":4,""confirmedRmsFactor"":1.17372,""confirmedRmsMinDelta"":0.003454,""confirmedFluxFactor"":1.562179,""confirmedMinFlux"":0.013222,""confirmedMinBandRatio"":0.034894,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.009825,""cooldownOverrideMinBandRatio"":0.072944,""analyzeIntervalMs"":41}"
258,r007-0009-090edda3,7,-30,3,2,11,1,0,142,"{""relativeReattackFactor"":3.019023,""relativeReattackMinDelta"":0.018327,""relativeFluxFactor"":1.442632,""spectralNoveltyRatio"":3.167811,""spectralNoveltyMinBins"":23,""cooldownFrames"":4,""confirmedRmsFactor"":1.239521,""confirmedRmsMinDelta"":0.003635,""confirmedFluxFactor"":1.753255,""confirmedMinFlux"":0.015205,""confirmedMinBandRatio"":0.036035,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.00929,""cooldownOverrideMinBandRatio"":0.08274,""analyzeIntervalMs"":41}"
259,r007-0026-fb6c043a,7,-30,3,2,11,1,0,142,"{""relativeReattackFactor"":3.093723,""relativeReattackMinDelta"":0.017913,""relativeFluxFactor"":1.442288,""spectralNoveltyRatio"":2.622929,""spectralNoveltyMinBins"":25,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.0034,""confirmedFluxFactor"":1.449694,""confirmedMinFlux"":0.013777,""confirmedMinBandRatio"":0.035966,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":4.882058,""cooldownOverrideMinFlux"":0.011598,""cooldownOverrideMinBandRatio"":0.07076,""analyzeIntervalMs"":41}"
260,r006-0079-b5c1bb30,6,-31,3,2,12,1,0,145,"{""relativeReattackFactor"":2.971359,""relativeReattackMinDelta"":0.019333,""relativeFluxFactor"":1.478334,""spectralNoveltyRatio"":2.79422,""spectralNoveltyMinBins"":22,""cooldownFrames"":4,""confirmedRmsFactor"":1.195792,""confirmedRmsMinDelta"":0.003586,""confirmedFluxFactor"":1.584304,""confirmedMinFlux"":0.013063,""confirmedMinBandRatio"":0.034186,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":4.946228,""cooldownOverrideMinFlux"":0.011782,""cooldownOverrideMinBandRatio"":0.077064,""analyzeIntervalMs"":41}"
261,r005-0027-e39bc9bb,5,-32,3,2,13,1,0,145,"{""relativeReattackFactor"":2.791444,""relativeReattackMinDelta"":0.01381,""relativeFluxFactor"":1.467339,""spectralNoveltyRatio"":2.633838,""spectralNoveltyMinBins"":24,""cooldownFrames"":4,""confirmedRmsFactor"":1.625309,""confirmedRmsMinDelta"":0.00497,""confirmedFluxFactor"":1.777394,""confirmedMinFlux"":0.012421,""confirmedMinBandRatio"":0.036213,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":3.814596,""cooldownOverrideMinFlux"":0.009157,""cooldownOverrideMinBandRatio"":0.080695,""analyzeIntervalMs"":41}"
262,r006-0024-4e0289aa,6,-34,1,2,13,0,0,144,"{""relativeReattackFactor"":2.912016,""relativeReattackMinDelta"":0.018362,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.955513,""spectralNoveltyMinBins"":24,""cooldownFrames"":4,""confirmedRmsFactor"":1.230485,""confirmedRmsMinDelta"":0.003385,""confirmedFluxFactor"":1.564257,""confirmedMinFlux"":0.013657,""confirmedMinBandRatio"":0.03444,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.009123,""cooldownOverrideMinBandRatio"":0.077937,""analyzeIntervalMs"":40}"
263,r007-0019-beb566e0,7,-34,1,2,13,0,0,143,"{""relativeReattackFactor"":3.185683,""relativeReattackMinDelta"":0.017918,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.087986,""spectralNoveltyMinBins"":22,""cooldownFrames"":4,""confirmedRmsFactor"":1.30824,""confirmedRmsMinDelta"":0.003408,""confirmedFluxFactor"":1.777924,""confirmedMinFlux"":0.015471,""confirmedMinBandRatio"":0.038082,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.007843,""cooldownOverrideMinBandRatio"":0.079706,""analyzeIntervalMs"":40}"
264,r007-0056-aea8522d,7,-34,1,2,13,0,0,143,"{""relativeReattackFactor"":3.1485,""relativeReattackMinDelta"":0.016958,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.728651,""spectralNoveltyMinBins"":25,""cooldownFrames"":4,""confirmedRmsFactor"":1.204389,""confirmedRmsMinDelta"":0.003581,""confirmedFluxFactor"":1.449569,""confirmedMinFlux"":0.013907,""confirmedMinBandRatio"":0.034856,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":4.910229,""cooldownOverrideMinFlux"":0.011506,""cooldownOverrideMinBandRatio"":0.074916,""analyzeIntervalMs"":40}"
265,r008-0033-53300f47,8,-34,1,2,13,0,0,143,"{""relativeReattackFactor"":3.148046,""relativeReattackMinDelta"":0.019349,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.894467,""spectralNoveltyMinBins"":25,""cooldownFrames"":4,""confirmedRmsFactor"":1.348171,""confirmedRmsMinDelta"":0.003447,""confirmedFluxFactor"":1.70171,""confirmedMinFlux"":0.015691,""confirmedMinBandRatio"":0.040024,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":4.984905,""cooldownOverrideMinFlux"":0.009116,""cooldownOverrideMinBandRatio"":0.085261,""analyzeIntervalMs"":40}"
266,r008-0057-8a2f70b5,8,-34,1,2,13,0,0,143,"{""relativeReattackFactor"":3.270627,""relativeReattackMinDelta"":0.016995,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.824146,""spectralNoveltyMinBins"":25,""cooldownFrames"":4,""confirmedRmsFactor"":1.171729,""confirmedRmsMinDelta"":0.003423,""confirmedFluxFactor"":1.471906,""confirmedMinFlux"":0.014107,""confirmedMinBandRatio"":0.035955,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":4.947394,""cooldownOverrideMinFlux"":0.010315,""cooldownOverrideMinBandRatio"":0.075412,""analyzeIntervalMs"":40}"
