rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
2625,r163-0033-6e191cc1,163,-48,4,5,7,3,0,131,"{""relativeReattackFactor"":3.795113,""relativeReattackMinDelta"":0.012738,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.667832,""spectralNoveltyMinBins"":40,""cooldownFrames"":4,""confirmedRmsFactor"":2.074135,""confirmedRmsMinDelta"":0.010797,""confirmedFluxFactor"":1.711739,""confirmedMinFlux"":0.004666,""confirmedMinBandRatio"":0.011708,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":2.375733,""cooldownOverrideMinFlux"":0.022828,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":42}"
2626,r164-0014-27fd70c0,164,-48,4,5,7,3,0,131,"{""relativeReattackFactor"":3.808042,""relativeReattackMinDelta"":0.011955,""relativeFluxFactor"":1.424673,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":38,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.008147,""confirmedFluxFactor"":1.685812,""confirmedMinFlux"":0.006066,""confirmedMinBandRatio"":0.013527,""confirmedSpectralNoveltyMinBins"":29,""cooldownOverrideFactor"":2.776053,""cooldownOverrideMinFlux"":0.023227,""cooldownOverrideMinBandRatio"":0.081854,""analyzeIntervalMs"":42}"
2627,r164-0043-5d1e4a50,164,-48,4,5,7,3,0,131,"{""relativeReattackFactor"":3.880925,""relativeReattackMinDelta"":0.011229,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":38,""cooldownFrames"":4,""confirmedRmsFactor"":2.176157,""confirmedRmsMinDelta"":0.009949,""confirmedFluxFactor"":1.793522,""confirmedMinFlux"":0.006214,""confirmedMinBandRatio"":0.010601,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":2.377535,""cooldownOverrideMinFlux"":0.022766,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":42}"
2628,r164-0056-ded4c943,164,-48,4,5,7,3,0,131,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.012945,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.635634,""spectralNoveltyMinBins"":40,""cooldownFrames"":4,""confirmedRmsFactor"":2.105785,""confirmedRmsMinDelta"":0.010683,""confirmedFluxFactor"":1.64586,""confirmedMinFlux"":0.00586,""confirmedMinBandRatio"":0.012022,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":2.223194,""cooldownOverrideMinFlux"":0.026403,""cooldownOverrideMinBandRatio"":0.081748,""analyzeIntervalMs"":42}"
2629,r164-0075-d1e98ce9,164,-48,4,5,7,3,0,131,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.013345,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":38,""cooldownFrames"":4,""confirmedRmsFactor"":2.017689,""confirmedRmsMinDelta"":0.010024,""confirmedFluxFactor"":1.719779,""confirmedMinFlux"":0.005354,""confirmedMinBandRatio"":0.015707,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":2.297119,""cooldownOverrideMinFlux"":0.023775,""cooldownOverrideMinBandRatio"":0.086991,""analyzeIntervalMs"":42}"
2630,r167-0079-390f5894,167,-48,4,5,7,3,0,131,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.015002,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":38,""cooldownFrames"":4,""confirmedRmsFactor"":2.142592,""confirmedRmsMinDelta"":0.009951,""confirmedFluxFactor"":1.5394,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.01454,""confirmedSpectralNoveltyMinBins"":31,""cooldownOverrideFactor"":2.290622,""cooldownOverrideMinFlux"":0.022556,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":42}"
2631,r168-0039-13d0b598,168,-48,4,5,7,3,0,131,"{""relativeReattackFactor"":3.900915,""relativeReattackMinDelta"":0.010814,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.634053,""spectralNoveltyMinBins"":39,""cooldownFrames"":4,""confirmedRmsFactor"":2.074368,""confirmedRmsMinDelta"":0.007812,""confirmedFluxFactor"":1.823082,""confirmedMinFlux"":0.004102,""confirmedMinBandRatio"":0.007963,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":2.466048,""cooldownOverrideMinFlux"":0.020102,""cooldownOverrideMinBandRatio"":0.07624,""analyzeIntervalMs"":42}"
2632,r168-0072-d7137a4f,168,-48,4,5,7,3,0,131,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.012888,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":39,""cooldownFrames"":4,""confirmedRmsFactor"":2.19555,""confirmedRmsMinDelta"":0.010207,""confirmedFluxFactor"":1.760226,""confirmedMinFlux"":0.005949,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":2.542162,""cooldownOverrideMinFlux"":0.022424,""cooldownOverrideMinBandRatio"":0.087545,""analyzeIntervalMs"":42}"
2633,r169-0002-a43a5d3e,169,-48,4,5,7,3,0,131,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.012429,""relativeFluxFactor"":1.454864,""spectralNoveltyRatio"":1.50159,""spectralNoveltyMinBins"":38,""cooldownFrames"":4,""confirmedRmsFactor"":2.118668,""confirmedRmsMinDelta"":0.009674,""confirmedFluxFactor"":1.727503,""confirmedMinFlux"":0.004286,""confirmedMinBandRatio"":0.00896,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":2.625084,""cooldownOverrideMinFlux"":0.022117,""cooldownOverrideMinBandRatio"":0.087359,""analyzeIntervalMs"":42}"
2634,r169-0004-70a96f4e,169,-48,4,5,7,3,0,131,"{""relativeReattackFactor"":3.98369,""relativeReattackMinDelta"":0.014225,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.794961,""spectralNoveltyMinBins"":38,""cooldownFrames"":4,""confirmedRmsFactor"":2.169674,""confirmedRmsMinDelta"":0.008706,""confirmedFluxFactor"":1.770255,""confirmedMinFlux"":0.003444,""confirmedMinBandRatio"":0.006908,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":2.789103,""cooldownOverrideMinFlux"":0.02163,""cooldownOverrideMinBandRatio"":0.083681,""analyzeIntervalMs"":42}"
2635,r169-0020-40cd6783,169,-48,4,5,7,3,0,131,"{""relativeReattackFactor"":3.777908,""relativeReattackMinDelta"":0.012466,""relativeFluxFactor"":1.421746,""spectralNoveltyRatio"":1.529623,""spectralNoveltyMinBins"":41,""cooldownFrames"":4,""confirmedRmsFactor"":2.14237,""confirmedRmsMinDelta"":0.009555,""confirmedFluxFactor"":1.807525,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.015915,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":1.848239,""cooldownOverrideMinFlux"":0.021844,""cooldownOverrideMinBandRatio"":0.084146,""analyzeIntervalMs"":42}"
2636,r169-0040-310a5d0e,169,-48,4,5,7,3,0,131,"{""relativeReattackFactor"":3.849469,""relativeReattackMinDelta"":0.014954,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":40,""cooldownFrames"":4,""confirmedRmsFactor"":2.101265,""confirmedRmsMinDelta"":0.009801,""confirmedFluxFactor"":1.844252,""confirmedMinFlux"":0.00485,""confirmedMinBandRatio"":0.010582,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":1.976881,""cooldownOverrideMinFlux"":0.02462,""cooldownOverrideMinBandRatio"":0.079358,""analyzeIntervalMs"":42}"
2637,r169-0059-4e44e992,169,-48,4,5,7,3,0,131,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.013796,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.816474,""spectralNoveltyMinBins"":39,""cooldownFrames"":4,""confirmedRmsFactor"":2.194417,""confirmedRmsMinDelta"":0.008686,""confirmedFluxFactor"":1.79699,""confirmedMinFlux"":0.005414,""confirmedMinBandRatio"":0.012043,""confirmedSpectralNoveltyMinBins"":29,""cooldownOverrideFactor"":2.474059,""cooldownOverrideMinFlux"":0.019486,""cooldownOverrideMinBandRatio"":0.086137,""analyzeIntervalMs"":42}"
2638,r169-0076-cc37547d,169,-48,4,5,7,3,0,131,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.012278,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.595443,""spectralNoveltyMinBins"":38,""cooldownFrames"":4,""confirmedRmsFactor"":2.057984,""confirmedRmsMinDelta"":0.010894,""confirmedFluxFactor"":1.457271,""confirmedMinFlux"":0.006003,""confirmedMinBandRatio"":0.014523,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":2.16125,""cooldownOverrideMinFlux"":0.026038,""cooldownOverrideMinBandRatio"":0.083721,""analyzeIntervalMs"":42}"
2639,r172-0001-74d0647c,172,-48,4,5,7,3,0,130,"{""relativeReattackFactor"":3.839341,""relativeReattackMinDelta"":0.010236,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":42,""cooldownFrames"":4,""confirmedRmsFactor"":1.937513,""confirmedRmsMinDelta"":0.008681,""confirmedFluxFactor"":1.60578,""confirmedMinFlux"":0.007183,""confirmedMinBandRatio"":0.018384,""confirmedSpectralNoveltyMinBins"":29,""cooldownOverrideFactor"":2.157708,""cooldownOverrideMinFlux"":0.021596,""cooldownOverrideMinBandRatio"":0.08486,""analyzeIntervalMs"":42}"
2640,r003-0054-54fdbd0b,3,-49,2,1,25,0,1,157,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.018249,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.927695,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.421851,""confirmedRmsMinDelta"":0.008203,""confirmedFluxFactor"":1.107524,""confirmedMinFlux"":0.02,""confirmedMinBandRatio"":0.039553,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":3.201717,""cooldownOverrideMinFlux"":0.006575,""cooldownOverrideMinBandRatio"":0.034627,""analyzeIntervalMs"":31}"
2641,r051-0034-5e0f423c,51,-49,2,3,8,1,0,137,"{""relativeReattackFactor"":3.395672,""relativeReattackMinDelta"":0.005003,""relativeFluxFactor"":1.460356,""spectralNoveltyRatio"":2.942832,""spectralNoveltyMinBins"":29,""cooldownFrames"":4,""confirmedRmsFactor"":1.998244,""confirmedRmsMinDelta"":0.011415,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.067361,""analyzeIntervalMs"":40}"
2642,r061-0014-cdbe2add,61,-49,2,3,10,1,0,139,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.012578,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":2.124624,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":1.391265,""confirmedMinFlux"":0.003856,""confirmedMinBandRatio"":0.025235,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.021229,""cooldownOverrideMinBandRatio"":0.065517,""analyzeIntervalMs"":37}"
2643,r122-0077-42b23a20,122,-49,2,3,10,1,0,139,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.014937,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":1.949869,""confirmedRmsMinDelta"":0.010735,""confirmedFluxFactor"":1.588313,""confirmedMinFlux"":0.003039,""confirmedMinBandRatio"":0.009175,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":2.634661,""cooldownOverrideMinFlux"":0.022459,""cooldownOverrideMinBandRatio"":0.074787,""analyzeIntervalMs"":37}"
2644,r156-0064-6041a6b6,156,-49,2,3,10,1,0,139,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.009286,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":2.148713,""confirmedRmsMinDelta"":0.009256,""confirmedFluxFactor"":2.048638,""confirmedMinFlux"":0.008654,""confirmedMinBandRatio"":0.019996,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":2.981131,""cooldownOverrideMinFlux"":0.023295,""cooldownOverrideMinBandRatio"":0.084391,""analyzeIntervalMs"":37}"
2645,r167-0064-6e835e75,167,-49,2,3,10,1,0,139,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.012398,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.010204,""confirmedFluxFactor"":1.613514,""confirmedMinFlux"":0.007522,""confirmedMinBandRatio"":0.006106,""confirmedSpectralNoveltyMinBins"":29,""cooldownOverrideFactor"":2.391212,""cooldownOverrideMinFlux"":0.022346,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":37}"
2646,r148-0062-79fa7dd8,148,-49,2,3,14,1,0,142,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.008355,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":33,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.006907,""confirmedFluxFactor"":1.654404,""confirmedMinFlux"":0.008479,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":1.921376,""cooldownOverrideMinFlux"":0.019022,""cooldownOverrideMinBandRatio"":0.066239,""analyzeIntervalMs"":33}"
2647,r117-0019-b92cf980,117,-49,3,2,17,1,0,146,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.018685,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.435626,""spectralNoveltyMinBins"":24,""cooldownFrames"":4,""confirmedRmsFactor"":1.954738,""confirmedRmsMinDelta"":0.007853,""confirmedFluxFactor"":1.431227,""confirmedMinFlux"":0.008062,""confirmedMinBandRatio"":0.02157,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":2.041333,""cooldownOverrideMinFlux"":0.029117,""cooldownOverrideMinBandRatio"":0.064347,""analyzeIntervalMs"":36}"
2648,r160-0051-7d7a352d,160,-49,3,2,17,1,0,147,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.014425,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.158673,""spectralNoveltyMinBins"":21,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.010021,""confirmedFluxFactor"":1.694304,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.024627,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.021913,""cooldownOverrideMinBandRatio"":0.089988,""analyzeIntervalMs"":36}"
2649,r042-0023-56910849,42,-49,3,2,18,1,0,147,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":29,""cooldownFrames"":4,""confirmedRmsFactor"":2.10254,""confirmedRmsMinDelta"":0.008379,""confirmedFluxFactor"":1.934536,""confirmedMinFlux"":0.006753,""confirmedMinBandRatio"":0.00845,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":2.526569,""cooldownOverrideMinFlux"":0.024782,""cooldownOverrideMinBandRatio"":0.068452,""analyzeIntervalMs"":36}"
2650,r047-0041-c88375eb,47,-49,3,4,3,2,0,130,"{""relativeReattackFactor"":3.428969,""relativeReattackMinDelta"":0.004008,""relativeFluxFactor"":1.529239,""spectralNoveltyRatio"":2.383822,""spectralNoveltyMinBins"":40,""cooldownFrames"":4,""confirmedRmsFactor"":2.017167,""confirmedRmsMinDelta"":0.011092,""confirmedFluxFactor"":2.119116,""confirmedMinFlux"":0.004367,""confirmedMinBandRatio"":0.010992,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":2.253395,""cooldownOverrideMinFlux"":0.026172,""cooldownOverrideMinBandRatio"":0.074932,""analyzeIntervalMs"":41}"
2651,r083-0076-444be183,83,-49,4,3,10,2,0,140,"{""relativeReattackFactor"":3.562711,""relativeReattackMinDelta"":0.006905,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.670055,""spectralNoveltyMinBins"":24,""cooldownFrames"":4,""confirmedRmsFactor"":1.862102,""confirmedRmsMinDelta"":0.011203,""confirmedFluxFactor"":1.732018,""confirmedMinFlux"":0.008248,""confirmedMinBandRatio"":0.010244,""confirmedSpectralNoveltyMinBins"":29,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.019646,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":47}"
2652,r135-0041-1138c088,135,-49,3,4,15,2,0,142,"{""relativeReattackFactor"":3.304263,""relativeReattackMinDelta"":0.006359,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.539191,""spectralNoveltyMinBins"":37,""cooldownFrames"":4,""confirmedRmsFactor"":2.06041,""confirmedRmsMinDelta"":0.008505,""confirmedFluxFactor"":1.963213,""confirmedMinFlux"":0.004474,""confirmedMinBandRatio"":0.010638,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":1.948416,""cooldownOverrideMinFlux"":0.02743,""cooldownOverrideMinBandRatio"":0.074738,""analyzeIntervalMs"":33}"
2653,r032-0003-e264a2be,32,-50,2,3,8,1,0,137,"{""relativeReattackFactor"":3.650918,""relativeReattackMinDelta"":0.008701,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.954478,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":2.158921,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":2.188569,""confirmedMinFlux"":0.005696,""confirmedMinBandRatio"":0.012898,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.080879,""analyzeIntervalMs"":40}"
2654,r083-0034-a4e0eaa1,83,-50,2,3,8,1,0,136,"{""relativeReattackFactor"":3.50608,""relativeReattackMinDelta"":0.013365,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.045946,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":2.148679,""confirmedRmsMinDelta"":0.006406,""confirmedFluxFactor"":1.942873,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.025205,""confirmedSpectralNoveltyMinBins"":29,""cooldownOverrideFactor"":3.287128,""cooldownOverrideMinFlux"":0.022171,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":40}"
2655,r121-0020-f26fef5f,121,-50,2,3,8,1,0,137,"{""relativeReattackFactor"":3.753571,""relativeReattackMinDelta"":0.018464,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.921612,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.006752,""confirmedFluxFactor"":2.11499,""confirmedMinFlux"":0.007597,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":2.462185,""cooldownOverrideMinFlux"":0.028151,""cooldownOverrideMinBandRatio"":0.083228,""analyzeIntervalMs"":40}"
2656,r154-0003-38f9d39d,154,-50,2,3,8,1,0,137,"{""relativeReattackFactor"":3.829718,""relativeReattackMinDelta"":0.009376,""relativeFluxFactor"":1.433773,""spectralNoveltyRatio"":1.654154,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.010421,""confirmedFluxFactor"":1.699426,""confirmedMinFlux"":0.004802,""confirmedMinBandRatio"":0.013931,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":2.253366,""cooldownOverrideMinFlux"":0.023071,""cooldownOverrideMinBandRatio"":0.084533,""analyzeIntervalMs"":40}"
2657,r026-0074-06b17f1c,26,-50,2,3,9,1,0,137,"{""relativeReattackFactor"":3.585283,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.437867,""spectralNoveltyRatio"":2.411058,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":1.844725,""confirmedRmsMinDelta"":0.00894,""confirmedFluxFactor"":2.197186,""confirmedMinFlux"":0.004544,""confirmedMinBandRatio"":0.015588,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":2.153822,""cooldownOverrideMinFlux"":0.027292,""cooldownOverrideMinBandRatio"":0.082394,""analyzeIntervalMs"":40}"
2658,r112-0047-d9cb1ba1,112,-50,2,3,9,1,0,138,"{""relativeReattackFactor"":3.948101,""relativeReattackMinDelta"":0.009661,""relativeFluxFactor"":1.423938,""spectralNoveltyRatio"":1.531519,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":1.934447,""confirmedRmsMinDelta"":0.010232,""confirmedFluxFactor"":1.807548,""confirmedMinFlux"":0.004993,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":29,""cooldownOverrideFactor"":2.742911,""cooldownOverrideMinFlux"":0.027032,""cooldownOverrideMinBandRatio"":0.085597,""analyzeIntervalMs"":40}"
2659,r062-0076-700320db,62,-50,2,3,11,1,0,140,"{""relativeReattackFactor"":3.643711,""relativeReattackMinDelta"":0.013449,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":2.178973,""confirmedRmsMinDelta"":0.008859,""confirmedFluxFactor"":1.645895,""confirmedMinFlux"":0.00435,""confirmedMinBandRatio"":0.014582,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":1.825947,""cooldownOverrideMinFlux"":0.027261,""cooldownOverrideMinBandRatio"":0.085172,""analyzeIntervalMs"":37}"
2660,r073-0041-07fe23e8,73,-50,2,3,11,1,0,140,"{""relativeReattackFactor"":3.841424,""relativeReattackMinDelta"":0.014964,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.506528,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.00947,""confirmedFluxFactor"":1.722527,""confirmedMinFlux"":0.006542,""confirmedMinBandRatio"":0.007254,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":2.155359,""cooldownOverrideMinFlux"":0.024846,""cooldownOverrideMinBandRatio"":0.0757,""analyzeIntervalMs"":37}"
2661,r098-0057-4e857e57,98,-50,2,3,11,1,0,140,"{""relativeReattackFactor"":3.880204,""relativeReattackMinDelta"":0.015668,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":2.058168,""confirmedRmsMinDelta"":0.009877,""confirmedFluxFactor"":1.705341,""confirmedMinFlux"":0.004666,""confirmedMinBandRatio"":0.009109,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":2.088688,""cooldownOverrideMinFlux"":0.024493,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":37}"
2662,r105-0077-772f7dae,105,-50,2,3,11,1,0,140,"{""relativeReattackFactor"":3.712893,""relativeReattackMinDelta"":0.012838,""relativeFluxFactor"":1.525299,""spectralNoveltyRatio"":1.503269,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":2.088219,""confirmedRmsMinDelta"":0.008814,""confirmedFluxFactor"":1.872756,""confirmedMinFlux"":0.005878,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":3.009067,""cooldownOverrideMinFlux"":0.025632,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":37}"
2663,r118-0052-eb521ef2,118,-50,2,3,11,1,0,140,"{""relativeReattackFactor"":3.640784,""relativeReattackMinDelta"":0.015205,""relativeFluxFactor"":1.526023,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":2.015232,""confirmedRmsMinDelta"":0.00835,""confirmedFluxFactor"":1.822326,""confirmedMinFlux"":0.00495,""confirmedMinBandRatio"":0.008462,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":3.137469,""cooldownOverrideMinFlux"":0.018985,""cooldownOverrideMinBandRatio"":0.076508,""analyzeIntervalMs"":37}"
2664,r083-0008-cd1dbf80,83,-50,3,2,18,1,0,149,"{""relativeReattackFactor"":3.737838,""relativeReattackMinDelta"":0.013719,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.196375,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":2.024717,""confirmedRmsMinDelta"":0.011942,""confirmedFluxFactor"":2.086203,""confirmedMinFlux"":0.003203,""confirmedMinBandRatio"":0.021001,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":1.902259,""cooldownOverrideMinFlux"":0.022607,""cooldownOverrideMinBandRatio"":0.079135,""analyzeIntervalMs"":36}"
2665,r104-0075-638efeca,104,-50,3,2,18,1,0,147,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.012835,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":27,""cooldownFrames"":4,""confirmedRmsFactor"":2.107788,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":2.147812,""confirmedMinFlux"":0.009059,""confirmedMinBandRatio"":0.021457,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":2.153993,""cooldownOverrideMinFlux"":0.022958,""cooldownOverrideMinBandRatio"":0.083696,""analyzeIntervalMs"":36}"
2666,r116-0012-3805a788,116,-50,3,2,18,1,0,148,"{""relativeReattackFactor"":3.953693,""relativeReattackMinDelta"":0.010779,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.324982,""spectralNoveltyMinBins"":21,""cooldownFrames"":3,""confirmedRmsFactor"":1.860891,""confirmedRmsMinDelta"":0.005939,""confirmedFluxFactor"":2.144755,""confirmedMinFlux"":0.006301,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":3.086511,""cooldownOverrideMinFlux"":0.01553,""cooldownOverrideMinBandRatio"":0.072395,""analyzeIntervalMs"":36}"
